file	format	type	num_seqs	sum_len	min_len	avg_len	max_len
contigs/SRR3133091.fasta	FASTA	DNA	202	4163723	128	20612.5	335292
contigs/SRR3133092.fasta	FASTA	DNA	221	4170119	128	18869.3	314781
contigs/SRR3133093.fasta	FASTA	DNA	240	4187915	128	17449.6	314781
contigs/SRR3133096.fasta	FASTA	DNA	208	4170189	128	20049.0	454116
contigs/SRR3133097.fasta	FASTA	DNA	203	4163209	128	20508.4	314781
contigs/SRR3133099.fasta	FASTA	DNA	263	4068071	128	15468.0	566521
contigs/SRR3133100.fasta	FASTA	DNA	216	4169822	128	19304.7	335292
contigs/SRR3133101.fasta	FASTA	DNA	218	4163286	128	19097.6	314781
contigs/SRR3133105.fasta	FASTA	DNA	219	4172076	128	19050.6	314781
contigs/SRR3133106.fasta	FASTA	DNA	277	4194610	128	15143.0	314781
contigs/SRR3135171.fasta	FASTA	DNA	149	3989681	128	26776.4	566521
contigs/SRR3135275.fasta	FASTA	DNA	166	4008433	128	24147.2	1126514
contigs/SRR3137567.fasta	FASTA	DNA	153	4054007	128	26496.8	500888
contigs/SRR3137568.fasta	FASTA	DNA	275	4063561	128	14776.6	566525
contigs/SRR3137569.fasta	FASTA	DNA	193	3960591	128	20521.2	340643
contigs/SRR3137570.fasta	FASTA	DNA	194	3937793	128	20297.9	233719
contigs/SRR3137574.fasta	FASTA	DNA	176	4217323	128	23962.1	588334
contigs/SRR3137575.fasta	FASTA	DNA	92	3962302	128	43068.5	897094
contigs/SRR3137579.fasta	FASTA	DNA	234	4007915	128	17127.8	231298
contigs/SRR3137581.fasta	FASTA	DNA	142	3971230	128	27966.4	347980
contigs/SRR3137582.fasta	FASTA	DNA	167	4065040	128	24341.6	705872
contigs/SRR3137583.fasta	FASTA	DNA	164	4031970	128	24585.2	457883
contigs/SRR3137584.fasta	FASTA	DNA	152	4013771	128	26406.4	566521
contigs/SRR3137585.fasta	FASTA	DNA	138	4044202	128	29305.8	566525
contigs/SRR3137586.fasta	FASTA	DNA	157	4005453	128	25512.4	566525
contigs/SRR3137587.fasta	FASTA	DNA	183	4061817	128	22195.7	566525
contigs/SRR3137588.fasta	FASTA	DNA	136	3999419	128	29407.5	566531
contigs/SRR3137590.fasta	FASTA	DNA	140	4001465	128	28581.9	566525
contigs/SRR3138666.fasta	FASTA	DNA	102	1755983	128	17215.5	325380
contigs/SRR3138668.fasta	FASTA	DNA	107	1698024	128	15869.4	369746
contigs/SRR3138669.fasta	FASTA	DNA	104	1659190	128	15953.8	476809
contigs/SRR3138670.fasta	FASTA	DNA	100	1859283	128	18592.8	319462
contigs/SRR3138671.fasta	FASTA	DNA	68	1707758	128	25114.1	285704
contigs/SRR3138672.fasta	FASTA	DNA	133	1743493	128	13109.0	882280
contigs/SRR3138673.fasta	FASTA	DNA	110	1779015	128	16172.9	444525
contigs/SRR3138675.fasta	FASTA	DNA	89	1717405	128	19296.7	286029
contigs/SRR3138676.fasta	FASTA	DNA	64	1851963	128	28936.9	242283
contigs/SRR3138681.fasta	FASTA	DNA	96	1718691	128	17903.0	371823
contigs/SRR3138683.fasta	FASTA	DNA	111	1779794	128	16034.2	438947
contigs/SRR3138686.fasta	FASTA	DNA	94	1738431	128	18493.9	413398
contigs/SRR3146381.fasta	FASTA	DNA	371	4252222	128	11461.5	515931
contigs/SRR3146382.fasta	FASTA	DNA	450	4297064	128	9549.0	515931
contigs/SRR3146383.fasta	FASTA	DNA	464	4304128	128	9276.1	314781
contigs/SRR3146385.fasta	FASTA	DNA	321	4220858	128	13149.1	314781
contigs/SRR3147787.fasta	FASTA	DNA	44	1737107	78	39479.7	215595
contigs/SRR3147788.fasta	FASTA	DNA	73	1751001	78	23986.3	261728
contigs/SRR3147790.fasta	FASTA	DNA	57	1720352	78	30181.6	192229
contigs/SRR3147791.fasta	FASTA	DNA	80	1676471	78	20955.9	448485
contigs/SRR3147931.fasta	FASTA	DNA	149	4964890	128	33321.4	291463
contigs/SRR3148205.fasta	FASTA	DNA	62	1716231	78	27681.1	295158
contigs/SRR3148208.fasta	FASTA	DNA	49	1763617	78	35992.2	324504
contigs/SRR3148212.fasta	FASTA	DNA	76	1709906	78	22498.8	238142
contigs/SRR3148213.fasta	FASTA	DNA	159	1719036	78	10811.5	295379
contigs/SRR3148215.fasta	FASTA	DNA	145	1679106	78	11580.0	184787
contigs/SRR3148216.fasta	FASTA	DNA	51	1718392	78	33694.0	295135
contigs/SRR3148242.fasta	FASTA	DNA	36	1658756	128	46076.6	224946
contigs/SRR3148243.fasta	FASTA	DNA	32	1666679	128	52083.7	545757
contigs/SRR3148303.fasta	FASTA	DNA	68	1751579	128	25758.5	551770
contigs/SRR3148313.fasta	FASTA	DNA	605	2006085	128	3315.8	288360
contigs/SRR3148323.fasta	FASTA	DNA	45	1692970	128	37621.6	286890
contigs/SRR3148332.fasta	FASTA	DNA	683	1969349	128	2883.4	564910
contigs/SRR3151888.fasta	FASTA	DNA	788	4155970	128	5274.1	698576
contigs/SRR3151889.fasta	FASTA	DNA	386	3930865	128	10183.6	698291
contigs/SRR3151890.fasta	FASTA	DNA	403	4071366	128	10102.6	406259
contigs/SRR3152492.fasta	FASTA	DNA	179	3967635	128	22165.6	752922
contigs/SRR3152495.fasta	FASTA	DNA	64	3842781	128	60043.5	736912
contigs/SRR3152496.fasta	FASTA	DNA	168	4068622	128	24218.0	462134
contigs/SRR3152497.fasta	FASTA	DNA	300	4116295	128	13721.0	292365
contigs/SRR3152498.fasta	FASTA	DNA	76	3749705	128	49338.2	2125361
contigs/SRR3152499.fasta	FASTA	DNA	195	3592949	128	18425.4	169459
contigs/SRR3152500.fasta	FASTA	DNA	212	4237100	128	19986.3	396030
contigs/SRR3152502.fasta	FASTA	DNA	175	4010394	128	22916.5	855590
contigs/SRR3152503.fasta	FASTA	DNA	106	3735949	128	35244.8	975904
contigs/SRR3152504.fasta	FASTA	DNA	95	4152667	128	43712.3	534509
contigs/SRR3152506.fasta	FASTA	DNA	509	4237675	128	8325.5	323054
contigs/SRR3152507.fasta	FASTA	DNA	144	4005445	128	27815.6	401055
contigs/SRR3152508.fasta	FASTA	DNA	127	4386749	128	34541.3	558177
contigs/SRR3156383.fasta	FASTA	DNA	196	4875612	78	24875.6	627744
contigs/SRR3159147.fasta	FASTA	DNA	277	4200117	128	15162.9	515931
contigs/SRR3159150.fasta	FASTA	DNA	189	4157157	128	21995.5	335292
contigs/SRR3159153.fasta	FASTA	DNA	218	4166285	128	19111.4	314926
contigs/SRR3159154.fasta	FASTA	DNA	249	4197878	128	16858.9	314781
contigs/SRR3159159.fasta	FASTA	DNA	204	4163571	128	20409.7	515931
contigs/SRR3159160.fasta	FASTA	DNA	186	4151574	128	22320.3	314781
contigs/SRR3159163.fasta	FASTA	DNA	195	4155993	128	21312.8	314926
contigs/SRR3159167.fasta	FASTA	DNA	226	4172650	128	18463.1	335292
contigs/SRR3159168.fasta	FASTA	DNA	214	4174115	128	19505.2	515931
contigs/SRR3159169.fasta	FASTA	DNA	214	4168603	128	19479.5	314781
contigs/SRR3168634.fasta	FASTA	DNA	354	5339442	128	15083.2	397809
contigs/SRR3168638.fasta	FASTA	DNA	171	2848449	128	16657.6	306834
contigs/SRR3168639.fasta	FASTA	DNA	144	3984502	128	27670.2	354934
contigs/SRR3168640.fasta	FASTA	DNA	178	3967669	128	22290.3	329999
contigs/SRR3168641.fasta	FASTA	DNA	352	5319536	128	15112.3	364873
contigs/SRR3168643.fasta	FASTA	DNA	443	5533773	128	12491.6	653412
contigs/SRR3168648.fasta	FASTA	DNA	190	4000446	128	21055.0	354619
contigs/SRR3170229.fasta	FASTA	DNA	244	4076386	128	16706.5	1257497
contigs/SRR3170230.fasta	FASTA	DNA	239	4059055	128	16983.5	430068
contigs/SRR3170231.fasta	FASTA	DNA	273	3993411	128	14627.9	306395
contigs/SRR3170232.fasta	FASTA	DNA	203	4020056	128	19803.2	714879
contigs/SRR3170234.fasta	FASTA	DNA	227	4044983	128	17819.3	566527
contigs/SRR3170235.fasta	FASTA	DNA	185	3920312	128	21190.9	348599
contigs/SRR3170236.fasta	FASTA	DNA	154	3904129	128	25351.5	2090875
contigs/SRR3170237.fasta	FASTA	DNA	251	4096100	128	16319.1	430067
contigs/SRR3170240.fasta	FASTA	DNA	189	4001159	128	21170.2	894316
contigs/SRR3170241.fasta	FASTA	DNA	229	4021750	128	17562.2	351743
contigs/SRR3170242.fasta	FASTA	DNA	227	4106434	128	18090.0	1063781
contigs/SRR3170243.fasta	FASTA	DNA	225	4146276	128	18427.9	534495
contigs/SRR3170244.fasta	FASTA	DNA	293	3962845	128	13525.1	884807
contigs/SRR3170246.fasta	FASTA	DNA	3952	6598767	128	1669.7	49591
contigs/SRR3170254.fasta	FASTA	DNA	231	3956075	128	17125.9	233996
contigs/SRR3170255.fasta	FASTA	DNA	416	3865052	128	9291.0	126928
contigs/SRR3170256.fasta	FASTA	DNA	1832	4880273	128	2663.9	129535
contigs/SRR3170260.fasta	FASTA	DNA	168	3964020	128	23595.4	335761
contigs/SRR3170261.fasta	FASTA	DNA	109	4028357	128	36957.4	467267
contigs/SRR3170262.fasta	FASTA	DNA	233	4041836	128	17346.9	1092618
contigs/SRR3170264.fasta	FASTA	DNA	159	4071158	128	25604.8	566521
contigs/SRR3170266.fasta	FASTA	DNA	142	4109635	128	28941.1	460018
contigs/SRR3170267.fasta	FASTA	DNA	214	4060105	128	18972.5	874567
contigs/SRR3170587.fasta	FASTA	DNA	120	3935569	128	32796.4	612112
contigs/SRR3170588.fasta	FASTA	DNA	225	3988864	128	17728.3	336334
contigs/SRR3170589.fasta	FASTA	DNA	159	4012997	128	25239.0	348033
contigs/SRR3170590.fasta	FASTA	DNA	138	3955035	128	28659.7	881962
contigs/SRR3170591.fasta	FASTA	DNA	103	3903595	128	37899.0	841271
contigs/SRR3170592.fasta	FASTA	DNA	193	4035849	128	20911.1	407732
contigs/SRR3170593.fasta	FASTA	DNA	148	3907187	128	26399.9	566521
contigs/SRR3170594.fasta	FASTA	DNA	195	4008374	128	20555.8	566521
contigs/SRR3170595.fasta	FASTA	DNA	143	4025203	128	28148.3	888916
contigs/SRR3170596.fasta	FASTA	DNA	167	4134796	128	24759.3	343709
contigs/SRR3170597.fasta	FASTA	DNA	187	3969029	128	21224.8	433873
contigs/SRR3170598.fasta	FASTA	DNA	265	4149153	128	15657.2	457883
contigs/SRR3170599.fasta	FASTA	DNA	189	3992771	128	21125.8	407429
contigs/SRR3170600.fasta	FASTA	DNA	189	3996480	128	21145.4	406402
contigs/SRR3170601.fasta	FASTA	DNA	203	4004892	128	19728.5	407904
contigs/SRR3543504.fasta	FASTA	DNA	84	1733180	78	20633.1	214891
contigs/SRR3543505.fasta	FASTA	DNA	59	1733071	78	29374.1	257529
contigs/SRR3543506.fasta	FASTA	DNA	112	1796089	78	16036.5	224735
contigs/SRR3543507.fasta	FASTA	DNA	132	1659195	78	12569.7	228378
contigs/SRR3543509.fasta	FASTA	DNA	279	1739000	78	6233.0	224581
contigs/SRR3543510.fasta	FASTA	DNA	142	1695019	78	11936.8	153626
contigs/SRR3545759.fasta	FASTA	DNA	91	1756686	78	19304.2	227840
contigs/SRR3545861.fasta	FASTA	DNA	179	1790028	78	10000.2	175634
contigs/SRR3545862.fasta	FASTA	DNA	62	1770949	78	28563.7	184847
contigs/SRR3545864.fasta	FASTA	DNA	66	1656478	78	25098.2	336004
contigs/SRR3545867.fasta	FASTA	DNA	199	1646566	78	8274.2	175485
contigs/SRR3545868.fasta	FASTA	DNA	279	1886001	78	6759.9	148812
contigs/SRR3545870.fasta	FASTA	DNA	57	1690161	78	29651.9	229815
contigs/SRR3545871.fasta	FASTA	DNA	51	1633231	78	32024.1	229448
contigs/SRR3545872.fasta	FASTA	DNA	160	1727749	78	10798.4	212818
contigs/SRR3545883.fasta	FASTA	DNA	140	1843057	78	13164.7	146748
contigs/SRR3545886.fasta	FASTA	DNA	83	1800222	78	21689.4	308400
contigs/SRR3545893.fasta	FASTA	DNA	124	1649056	78	13298.8	356918
contigs/SRR3545907.fasta	FASTA	DNA	119	1674355	78	14070.2	216575
contigs/SRR3545908.fasta	FASTA	DNA	83	1668538	78	20102.9	285815
contigs/SRR3545923.fasta	FASTA	DNA	171	1901459	78	11119.6	297093
contigs/SRR3545924.fasta	FASTA	DNA	139	1669406	78	12010.1	196266
contigs/SRR3545936.fasta	FASTA	DNA	162	1651361	78	10193.6	210969
contigs/SRR3575110.fasta	FASTA	DNA	110	1645524	78	14959.3	286644
contigs/SRR3575114.fasta	FASTA	DNA	88	1717903	78	19521.6	567437
contigs/SRR3575117.fasta	FASTA	DNA	121	1797331	78	14854.0	295136
contigs/SRR3583301.fasta	FASTA	DNA	60	1882072	78	31367.9	242122
contigs/SRR3583302.fasta	FASTA	DNA	65	1828476	78	28130.4	221031
contigs/SRR3583303.fasta	FASTA	DNA	76	1794418	78	23610.8	261637
contigs/SRR3583304.fasta	FASTA	DNA	67	1626778	78	24280.3	680840
contigs/SRR3583305.fasta	FASTA	DNA	57	1714353	78	30076.4	295121
contigs/SRR3583307.fasta	FASTA	DNA	89	1785149	78	20057.9	366661
contigs/SRR3583309.fasta	FASTA	DNA	63	1645630	78	26121.1	285712
contigs/SRR3583311.fasta	FASTA	DNA	46	1718181	78	37351.8	337529
contigs/SRR3583312.fasta	FASTA	DNA	57	1701719	78	29854.7	208479
contigs/SRR3583315.fasta	FASTA	DNA	52	1817547	78	34952.8	671688
contigs/SRR3583317.fasta	FASTA	DNA	47	1629001	78	34659.6	285612
contigs/SRR3583318.fasta	FASTA	DNA	41	1618910	78	39485.6	285593
contigs/SRR3583321.fasta	FASTA	DNA	120	1760163	78	14668.0	301482
contigs/SRR3583322.fasta	FASTA	DNA	74	1632683	78	22063.3	371668
contigs/SRR3583323.fasta	FASTA	DNA	46	1692299	78	36789.1	207406
contigs/SRR3588896.fasta	FASTA	DNA	454	5368175	128	11824.2	538561
contigs/SRR3588897.fasta	FASTA	DNA	237	5155098	128	21751.5	401631
contigs/SRR3611597.fasta	FASTA	DNA	78	1801048	78	23090.4	249764
contigs/SRR3611598.fasta	FASTA	DNA	108	1722582	78	15949.8	444562
contigs/SRR3611607.fasta	FASTA	DNA	56	1785447	78	31883.0	295385
contigs/SRR3611608.fasta	FASTA	DNA	79	1619521	78	20500.3	354520
contigs/SRR3611610.fasta	FASTA	DNA	66	1718105	78	26031.9	198764
contigs/SRR3611611.fasta	FASTA	DNA	74	1686422	78	22789.5	540225
contigs/SRR3611618.fasta	FASTA	DNA	82	1768411	78	21566.0	218422
contigs/SRR3611637.fasta	FASTA	DNA	84	1721554	78	20494.7	221220
contigs/SRR3611687.fasta	FASTA	DNA	87	1641276	78	18865.2	120382
contigs/SRR3611703.fasta	FASTA	DNA	87	1632200	78	18760.9	146106
contigs/SRR3611705.fasta	FASTA	DNA	89	1759711	78	19772.0	182569
contigs/SRR3611725.fasta	FASTA	DNA	150	1629237	78	10861.6	124696
contigs/SRR3611727.fasta	FASTA	DNA	57	1691217	78	29670.5	229433
contigs/SRR3611728.fasta	FASTA	DNA	98	1739904	78	17754.1	186626
contigs/SRR3611730.fasta	FASTA	DNA	51	1658281	78	32515.3	180567
contigs/SRR3611732.fasta	FASTA	DNA	37	1655949	78	44755.4	177613
contigs/SRR3611734.fasta	FASTA	DNA	139	1664267	78	11973.1	156637
contigs/SRR3611736.fasta	FASTA	DNA	238	1836301	78	7715.6	174562
contigs/SRR3611737.fasta	FASTA	DNA	151	1628372	78	10783.9	156301
contigs/SRR3611740.fasta	FASTA	DNA	185	1688686	83	9128.0	44608
contigs/SRR3611742.fasta	FASTA	DNA	144	1790080	78	12431.1	143139
contigs/SRR3611744.fasta	FASTA	DNA	113	1671428	78	14791.4	226422
contigs/SRR3611746.fasta	FASTA	DNA	72	1697223	78	23572.5	194058
contigs/SRR3611749.fasta	FASTA	DNA	139	1687114	78	12137.5	96388
contigs/SRR3611752.fasta	FASTA	DNA	112	1615361	78	14422.9	184812
contigs/SRR3611753.fasta	FASTA	DNA	86	1763526	78	20506.1	313734
contigs/SRR3611755.fasta	FASTA	DNA	66	1746928	78	26468.6	197884
contigs/SRR3611760.fasta	FASTA	DNA	135	1693795	78	12546.6	173037
contigs/SRR3611763.fasta	FASTA	DNA	183	1808886	78	9884.6	149242
contigs/SRR3611765.fasta	FASTA	DNA	92	1746150	78	18979.9	149906
contigs/SRR3611768.fasta	FASTA	DNA	165	1723126	78	10443.2	114923
contigs/SRR3615372.fasta	FASTA	DNA	245	5119347	128	20895.3	287788
contigs/SRR3615373.fasta	FASTA	DNA	292	5388339	128	18453.2	421323
contigs/SRR3618617.fasta	FASTA	DNA	591	5262025	128	8903.6	319843
contigs/SRR3618619.fasta	FASTA	DNA	307	5291283	128	17235.4	542904
contigs/SRR3618620.fasta	FASTA	DNA	243	5265388	128	21668.3	542906
contigs/SRR3618621.fasta	FASTA	DNA	279	5227050	128	18734.9	542906
contigs/SRR3618622.fasta	FASTA	DNA	252	5263104	128	20885.3	859768
contigs/SRR3618623.fasta	FASTA	DNA	1001	6745390	128	6738.7	169206
contigs/SRR3618625.fasta	FASTA	DNA	1595	6313183	128	3958.1	123023
contigs/SRR3618630.fasta	FASTA	DNA	343	6483959	128	18903.7	373491
contigs/SRR3618631.fasta	FASTA	DNA	194	5047810	128	26019.6	865659
contigs/SRR3618633.fasta	FASTA	DNA	210	5261194	128	25053.3	542915
contigs/SRR3618634.fasta	FASTA	DNA	172	5245987	128	30499.9	542906
contigs/SRR3649788.fasta	FASTA	DNA	563	3934813	78	6989.0	290732
contigs/SRR3664610.fasta	FASTA	DNA	156	4944427	128	31695.0	565425
contigs/SRR3664616.fasta	FASTA	DNA	106	4986692	128	47044.3	622423
contigs/SRR3664628.fasta	FASTA	DNA	109	4785349	128	43902.3	648053
contigs/SRR3664630.fasta	FASTA	DNA	237	5310748	128	22408.2	639456
contigs/SRR3664631.fasta	FASTA	DNA	142	4982505	128	35088.1	895731
contigs/SRR3664633.fasta	FASTA	DNA	157	4799942	128	30572.9	1178959
contigs/SRR3664650.fasta	FASTA	DNA	143	5140798	128	35949.6	722771
contigs/SRR3664653.fasta	FASTA	DNA	206	4958954	128	24072.6	397031
contigs/SRR3664666.fasta	FASTA	DNA	134	5055904	128	37730.6	888565
contigs/SRR3664667.fasta	FASTA	DNA	194	4864488	128	25074.7	457297
contigs/SRR3664678.fasta	FASTA	DNA	134	5076083	128	37881.2	707880
contigs/SRR3664682.fasta	FASTA	DNA	123	5189329	128	42189.7	707880
contigs/SRR3664701.fasta	FASTA	DNA	143	5021035	128	35112.1	590974
contigs/SRR3664704.fasta	FASTA	DNA	215	5099964	128	23720.8	593922
contigs/SRR3664709.fasta	FASTA	DNA	124	4721462	128	38076.3	529619
contigs/SRR3664717.fasta	FASTA	DNA	210	5036257	128	23982.2	428952
contigs/SRR3664726.fasta	FASTA	DNA	94	4690629	128	49900.3	1194620
contigs/SRR3664734.fasta	FASTA	DNA	110	4665108	128	42410.1	1530266
contigs/SRR3664752.fasta	FASTA	DNA	155	5145426	128	33196.3	345200
contigs/SRR3664762.fasta	FASTA	DNA	131	4968303	128	37926.0	618251
contigs/SRR3664763.fasta	FASTA	DNA	203	5061468	128	24933.3	408563
contigs/SRR3664767.fasta	FASTA	DNA	208	4985740	128	23969.9	638003
contigs/SRR3664772.fasta	FASTA	DNA	157	5076298	128	32333.1	707879
contigs/SRR3664782.fasta	FASTA	DNA	160	5033853	128	31461.6	707531
contigs/SRR3664788.fasta	FASTA	DNA	130	5108789	128	39298.4	707880
contigs/SRR3664790.fasta	FASTA	DNA	136	5162719	128	37961.2	707880
contigs/SRR3664791.fasta	FASTA	DNA	201	5064879	128	25198.4	408871
contigs/SRR3664794.fasta	FASTA	DNA	67	4707809	128	70265.8	1264411
contigs/SRR3664800.fasta	FASTA	DNA	141	4821168	128	34192.7	1022740
contigs/SRR3664807.fasta	FASTA	DNA	155	5086034	128	32813.1	602632
contigs/SRR3664813.fasta	FASTA	DNA	212	4967372	128	23431.0	715220
contigs/SRR3664815.fasta	FASTA	DNA	172	4953310	128	28798.3	555764
contigs/SRR3664816.fasta	FASTA	DNA	101	4773931	128	47266.6	1039085
contigs/SRR3664823.fasta	FASTA	DNA	195	4920949	128	25235.6	427353
contigs/SRR3664829.fasta	FASTA	DNA	170	5124421	128	30143.7	515975
contigs/SRR3664831.fasta	FASTA	DNA	167	4673708	128	27986.3	2035321
contigs/SRR3664838.fasta	FASTA	DNA	146	4733710	128	32422.7	824768
contigs/SRR3664839.fasta	FASTA	DNA	144	4850727	128	33685.6	779912
contigs/SRR3664842.fasta	FASTA	DNA	120	4722346	128	39352.9	502467
contigs/SRR3664844.fasta	FASTA	DNA	134	4511712	128	33669.5	393216
contigs/SRR3664850.fasta	FASTA	DNA	209	4945950	128	23664.8	278516
contigs/SRR3664862.fasta	FASTA	DNA	136	4831494	128	35525.7	1245120
contigs/SRR3664878.fasta	FASTA	DNA	81	4822420	128	59536.0	753261
contigs/SRR3664880.fasta	FASTA	DNA	232	4994127	128	21526.4	503816
contigs/SRR3664882.fasta	FASTA	DNA	120	5037139	128	41976.2	522259
contigs/SRR3664883.fasta	FASTA	DNA	126	4770546	128	37861.5	534165
contigs/SRR3664887.fasta	FASTA	DNA	193	4785646	128	24796.1	411081
contigs/SRR3664891.fasta	FASTA	DNA	199	4938119	128	24814.7	665004
contigs/SRR3664897.fasta	FASTA	DNA	180	4967210	128	27595.6	462555
contigs/SRR3664900.fasta	FASTA	DNA	132	4907118	128	37175.1	1116788
contigs/SRR3664909.fasta	FASTA	DNA	873	4896272	128	5608.6	299639
contigs/SRR3664914.fasta	FASTA	DNA	192	5271873	128	27457.7	1022739
contigs/SRR3664919.fasta	FASTA	DNA	151	5082428	128	33658.5	869728
contigs/SRR3664927.fasta	FASTA	DNA	78	4747527	128	60865.7	938163
contigs/SRR3664928.fasta	FASTA	DNA	159	4533042	128	28509.7	429068
contigs/SRR3664931.fasta	FASTA	DNA	219	5011963	128	22885.7	311102
contigs/SRR3664932.fasta	FASTA	DNA	219	5042577	128	23025.5	863929
contigs/SRR3664949.fasta	FASTA	DNA	142	5186359	128	36523.7	402546
contigs/SRR3664961.fasta	FASTA	DNA	133	4809871	128	36164.4	1020139
contigs/SRR3664962.fasta	FASTA	DNA	186	4524511	128	24325.3	395888
contigs/SRR3664978.fasta	FASTA	DNA	197	4984060	128	25299.8	744917
contigs/SRR3664982.fasta	FASTA	DNA	143	4861657	128	33997.6	505358
contigs/SRR3664999.fasta	FASTA	DNA	120	5021640	128	41847.0	622436
contigs/SRR3665012.fasta	FASTA	DNA	143	4890317	128	34198.0	472047
contigs/SRR3665021.fasta	FASTA	DNA	135	4992316	128	36980.1	707191
contigs/SRR3665023.fasta	FASTA	DNA	169	4956972	128	29331.2	724029
contigs/SRR3665032.fasta	FASTA	DNA	1302	4878767	128	3747.1	400735
contigs/SRR3665037.fasta	FASTA	DNA	160	4929072	128	30806.7	637528
contigs/SRR3665059.fasta	FASTA	DNA	234	5125332	128	21903.1	473859
contigs/SRR3665061.fasta	FASTA	DNA	177	4884131	128	27594.0	481803
contigs/SRR3665072.fasta	FASTA	DNA	172	5057324	128	29403.0	773463
contigs/SRR3665076.fasta	FASTA	DNA	187	4888655	128	26142.5	1023813
contigs/SRR3665078.fasta	FASTA	DNA	92	4857222	128	52795.9	512225
contigs/SRR3665084.fasta	FASTA	DNA	97	4720319	128	48663.1	1508886
contigs/SRR3665086.fasta	FASTA	DNA	145	4929097	128	33993.8	724029
contigs/SRR3665087.fasta	FASTA	DNA	197	5174539	128	26266.7	843593
contigs/SRR3665091.fasta	FASTA	DNA	215	5274499	128	24532.6	678208
contigs/SRR3665094.fasta	FASTA	DNA	181	5090589	128	28124.8	826580
contigs/SRR3665099.fasta	FASTA	DNA	149	5052835	128	33911.6	708355
contigs/SRR3665114.fasta	FASTA	DNA	218	5085599	128	23328.4	662473
contigs/SRR3665115.fasta	FASTA	DNA	88	4738872	128	53850.8	938355
contigs/SRR3665123.fasta	FASTA	DNA	187	5095209	128	27247.1	849070
contigs/SRR3665129.fasta	FASTA	DNA	151	4919392	128	32578.8	749878
contigs/SRR3665130.fasta	FASTA	DNA	150	5136863	128	34245.8	624778
contigs/SRR3665145.fasta	FASTA	DNA	128	4770566	128	37270.0	727483
contigs/SRR3665148.fasta	FASTA	DNA	126	4704481	128	37337.2	1464103
contigs/SRR3665149.fasta	FASTA	DNA	168	5088584	128	30289.2	433648
contigs/SRR3665152.fasta	FASTA	DNA	182	5037363	128	27677.8	507172
contigs/SRR3665171.fasta	FASTA	DNA	146	5092925	128	34883.0	773925
contigs/SRR3665173.fasta	FASTA	DNA	132	5103541	128	38663.2	471210
contigs/SRR3665187.fasta	FASTA	DNA	144	4947735	128	34359.3	614658
contigs/SRR3665188.fasta	FASTA	DNA	140	4962444	128	35446.0	659457
contigs/SRR3665198.fasta	FASTA	DNA	162	4990674	128	30806.6	271869
contigs/SRR3665202.fasta	FASTA	DNA	190	4515797	128	23767.4	340512
contigs/SRR3665208.fasta	FASTA	DNA	150	4945283	128	32968.6	724029
contigs/SRR3665209.fasta	FASTA	DNA	236	5008727	128	21223.4	548260
contigs/SRR3665223.fasta	FASTA	DNA	151	5198428	128	34426.7	1113444
contigs/SRR3665228.fasta	FASTA	DNA	187	5053541	128	27024.3	401502
contigs/SRR3665260.fasta	FASTA	DNA	124	4940743	128	39844.7	926413
contigs/SRR3665263.fasta	FASTA	DNA	154	4868778	128	31615.4	910712
contigs/SRR3665276.fasta	FASTA	DNA	135	4943386	128	36617.7	1307020
contigs/SRR3665288.fasta	FASTA	DNA	84	4768750	128	56770.8	1287637
contigs/SRR3665306.fasta	FASTA	DNA	158	5089136	128	32209.7	500962
contigs/SRR3665313.fasta	FASTA	DNA	136	4938160	128	36310.0	745830
contigs/SRR3666677.fasta	FASTA	DNA	58	1738480	78	29973.8	295366
contigs/SRR3666678.fasta	FASTA	DNA	51	1646189	78	32278.2	235734
contigs/SRR3666679.fasta	FASTA	DNA	59	1753409	78	29718.8	308285
contigs/SRR3666681.fasta	FASTA	DNA	44	1671924	78	37998.3	295384
contigs/SRR3666710.fasta	FASTA	DNA	55	1709820	78	31087.6	343822
contigs/SRR3666711.fasta	FASTA	DNA	78	1757946	78	22537.8	254464
contigs/SRR3666713.fasta	FASTA	DNA	137	1694938	78	12371.8	375875
contigs/SRR3666715.fasta	FASTA	DNA	50	1702002	78	34040.0	285659
contigs/SRR3666717.fasta	FASTA	DNA	60	1655539	78	27592.3	492579
contigs/SRR3666718.fasta	FASTA	DNA	78	1734159	78	22232.8	230459
contigs/SRR3666721.fasta	FASTA	DNA	63	1714355	78	27212.0	396558
contigs/SRR3666740.fasta	FASTA	DNA	57	1662556	78	29167.6	295355
contigs/SRR3666741.fasta	FASTA	DNA	69	1660302	78	24062.3	366823
contigs/SRR3710035.fasta	FASTA	DNA	25	1622935	128	64917.4	423367
contigs/SRR3710221.fasta	FASTA	DNA	53	1716020	128	32377.7	224955
contigs/SRR3726391.fasta	FASTA	DNA	73	1789701	78	24516.5	184777
contigs/SRR3726393.fasta	FASTA	DNA	61	1820104	78	29837.8	298333
contigs/SRR3726394.fasta	FASTA	DNA	55	1658622	78	30156.8	224747
contigs/SRR3726395.fasta	FASTA	DNA	51	1630694	78	31974.4	206667
contigs/SRR3726397.fasta	FASTA	DNA	91	1709665	78	18787.5	295451
contigs/SRR3726398.fasta	FASTA	DNA	77	1696994	78	22038.9	224698
contigs/SRR3726400.fasta	FASTA	DNA	31	1623682	78	52376.8	869617
contigs/SRR3726402.fasta	FASTA	DNA	66	1623279	78	24595.1	199968
