file	format	type	num_seqs	sum_len	min_len	avg_len	max_len
./fastq/ERR2309566_1.fastq	FASTQ	DNA	1621172	335361299	32	206.9	251
./fastq/ERR2309566_2.fastq	FASTQ	DNA	1621172	344100402	32	212.3	251
./fastq/ERR2309567_1.fastq	FASTQ	DNA	510428	116320519	32	227.9	240
./fastq/ERR2309567_2.fastq	FASTQ	DNA	510428	116367881	32	228.0	240
./fastq/ERR2309568_1.fastq	FASTQ	DNA	421774	94787932	32	224.7	240
./fastq/ERR2309568_2.fastq	FASTQ	DNA	421774	95098807	32	225.5	240
./fastq/ERR2309569_1.fastq	FASTQ	DNA	679395	150668574	32	221.8	241
./fastq/ERR2309569_2.fastq	FASTQ	DNA	679395	150759001	32	221.9	241
./fastq/ERR2309570_1.fastq	FASTQ	DNA	532623	119626917	32	224.6	240
./fastq/ERR2309570_2.fastq	FASTQ	DNA	532623	119747094	32	224.8	240
./fastq/ERR2309571_1.fastq	FASTQ	DNA	536966	119196247	32	222.0	241
./fastq/ERR2309571_2.fastq	FASTQ	DNA	536966	119445575	32	222.4	241
./fastq/ERR2309572_1.fastq	FASTQ	DNA	522326	117565903	32	225.1	240
./fastq/ERR2309572_2.fastq	FASTQ	DNA	522326	117665560	32	225.3	240
./fastq/ERR2309573_1.fastq	FASTQ	DNA	501134	110223284	32	219.9	241
./fastq/ERR2309573_2.fastq	FASTQ	DNA	501134	110956925	32	221.4	241
./fastq/ERR2309574_1.fastq	FASTQ	DNA	1469251	276215929	32	188.0	251
./fastq/ERR2309574_2.fastq	FASTQ	DNA	1469251	282638179	32	192.4	251
./fastq/ERR2309575_1.fastq	FASTQ	DNA	797732	182822977	32	229.2	241
./fastq/ERR2309575_2.fastq	FASTQ	DNA	797732	182969200	32	229.4	241
./fastq/ERR2309576_1.fastq	FASTQ	DNA	536487	119839974	32	223.4	240
./fastq/ERR2309576_2.fastq	FASTQ	DNA	536487	119889140	32	223.5	240
./fastq/ERR2309577_1.fastq	FASTQ	DNA	339706	78978773	32	232.5	241
./fastq/ERR2309577_2.fastq	FASTQ	DNA	339706	79053536	32	232.7	241
./fastq/ERR2309578_1.fastq	FASTQ	DNA	632410	141998897	32	224.5	241
./fastq/ERR2309578_2.fastq	FASTQ	DNA	632410	142305416	32	225.0	241
./fastq/ERR2309579_1.fastq	FASTQ	DNA	638687	146426258	32	229.3	241
./fastq/ERR2309579_2.fastq	FASTQ	DNA	638687	146802127	32	229.8	241
./fastq/ERR2309580_1.fastq	FASTQ	DNA	511759	120338003	32	235.1	251
./fastq/ERR2309580_2.fastq	FASTQ	DNA	511759	122300922	32	239.0	251
./fastq/ERR2309581_1.fastq	FASTQ	DNA	406595	95570741	32	235.1	251
./fastq/ERR2309581_2.fastq	FASTQ	DNA	406595	97485094	32	239.8	251
./fastq/ERR2309582_1.fastq	FASTQ	DNA	345938	79146155	32	228.8	241
./fastq/ERR2309582_2.fastq	FASTQ	DNA	345938	79329490	32	229.3	241
./fastq/ERR2309583_1.fastq	FASTQ	DNA	409560	92026393	32	224.7	240
./fastq/ERR2309583_2.fastq	FASTQ	DNA	409560	92429779	32	225.7	240
./fastq/ERR2309584_1.fastq	FASTQ	DNA	449106	100725084	32	224.3	240
./fastq/ERR2309584_2.fastq	FASTQ	DNA	449106	100749261	32	224.3	240
./fastq/ERR2309585_1.fastq	FASTQ	DNA	302919	69230119	32	228.5	241
./fastq/ERR2309585_2.fastq	FASTQ	DNA	302919	69294125	32	228.8	241
./fastq/ERR2309586_1.fastq	FASTQ	DNA	2082100	390685969	32	187.6	251
./fastq/ERR2309586_2.fastq	FASTQ	DNA	2082100	399769447	32	192.0	251
./fastq/ERR2309587_1.fastq	FASTQ	DNA	416017	96265220	32	231.4	240
./fastq/ERR2309587_2.fastq	FASTQ	DNA	416017	96330301	32	231.6	240
./fastq/ERR2309588_1.fastq	FASTQ	DNA	470848	104874290	32	222.7	240
./fastq/ERR2309588_2.fastq	FASTQ	DNA	470848	104978126	32	223.0	240
./fastq/ERR2309589_1.fastq	FASTQ	DNA	351806	80690099	32	229.4	241
./fastq/ERR2309589_2.fastq	FASTQ	DNA	351806	80823357	32	229.7	241
./fastq/ERR2309590_1.fastq	FASTQ	DNA	505542	114294248	32	226.1	240
./fastq/ERR2309590_2.fastq	FASTQ	DNA	505542	114581909	32	226.7	240
./fastq/ERR2309591_1.fastq	FASTQ	DNA	321817	72670064	32	225.8	241
./fastq/ERR2309591_2.fastq	FASTQ	DNA	321817	72755013	32	226.1	241
./fastq/ERR2309592_1.fastq	FASTQ	DNA	393071	89103503	32	226.7	241
./fastq/ERR2309592_2.fastq	FASTQ	DNA	393071	89175152	32	226.9	241
./fastq/ERR2309593_1.fastq	FASTQ	DNA	265477	60515865	32	228.0	240
./fastq/ERR2309593_2.fastq	FASTQ	DNA	265477	60616018	32	228.3	240
./fastq/ERR2309594_1.fastq	FASTQ	DNA	334896	78048049	32	233.1	240
./fastq/ERR2309594_2.fastq	FASTQ	DNA	334896	78088092	32	233.2	240
./fastq/ERR2309595_1.fastq	FASTQ	DNA	500956	111782262	32	223.1	240
./fastq/ERR2309595_2.fastq	FASTQ	DNA	500956	112104261	32	223.8	240
./fastq/ERR2309596_1.fastq	FASTQ	DNA	589532	123684339	32	209.8	240
./fastq/ERR2309596_2.fastq	FASTQ	DNA	589532	123946779	32	210.2	240
./fastq/ERR2309597_1.fastq	FASTQ	DNA	368923	84803592	32	229.9	241
./fastq/ERR2309597_2.fastq	FASTQ	DNA	368923	84885158	32	230.1	241
./fastq/ERR2309598_1.fastq	FASTQ	DNA	507382	114867232	32	226.4	240
./fastq/ERR2309598_2.fastq	FASTQ	DNA	507382	114961608	32	226.6	240
./fastq/ERR2309599_1.fastq	FASTQ	DNA	611119	137974944	32	225.8	241
./fastq/ERR2309599_2.fastq	FASTQ	DNA	611119	138108256	32	226.0	241
./fastq/ERR2309600_1.fastq	FASTQ	DNA	499228	111785434	32	223.9	240
./fastq/ERR2309600_2.fastq	FASTQ	DNA	499228	111978056	32	224.3	240
./fastq/ERR2309601_1.fastq	FASTQ	DNA	533347	109354084	32	205.0	241
./fastq/ERR2309601_2.fastq	FASTQ	DNA	533347	110227735	32	206.7	241
./fastq/ERR2309602_1.fastq	FASTQ	DNA	516425	114642822	32	222.0	240
./fastq/ERR2309602_2.fastq	FASTQ	DNA	516425	114879936	32	222.5	240
./fastq/ERR2309603_1.fastq	FASTQ	DNA	432087	98135210	32	227.1	241
./fastq/ERR2309603_2.fastq	FASTQ	DNA	432087	98211116	32	227.3	241
./fastq/ERR2309604_1.fastq	FASTQ	DNA	475450	107815328	32	226.8	240
./fastq/ERR2309604_2.fastq	FASTQ	DNA	475450	107870578	32	226.9	240
./fastq/ERR2309605_1.fastq	FASTQ	DNA	860896	192843093	32	224.0	251
./fastq/ERR2309605_2.fastq	FASTQ	DNA	860896	195548955	32	227.1	251
./fastq/ERR2309606_1.fastq	FASTQ	DNA	324234	75136653	32	231.7	241
./fastq/ERR2309606_2.fastq	FASTQ	DNA	324234	75206327	32	232.0	241
./fastq/ERR2309607_1.fastq	FASTQ	DNA	685770	154602220	32	225.4	241
./fastq/ERR2309607_2.fastq	FASTQ	DNA	685770	154727553	32	225.6	241
./fastq/ERR2309608_1.fastq	FASTQ	DNA	384357	87170021	32	226.8	241
./fastq/ERR2309608_2.fastq	FASTQ	DNA	384357	87238742	32	227.0	241
./fastq/ERR2309609_1.fastq	FASTQ	DNA	428143	96260843	32	224.8	240
./fastq/ERR2309609_2.fastq	FASTQ	DNA	428143	96484603	32	225.4	240
./fastq/ERR2309610_1.fastq	FASTQ	DNA	358984	82469718	32	229.7	241
./fastq/ERR2309610_2.fastq	FASTQ	DNA	358984	82538282	32	229.9	241
./fastq/ERR2309611_1.fastq	FASTQ	DNA	511374	104736579	32	204.8	241
./fastq/ERR2309611_2.fastq	FASTQ	DNA	511374	105024656	32	205.4	241
./fastq/ERR2309612_1.fastq	FASTQ	DNA	427593	96159171	32	224.9	241
./fastq/ERR2309612_2.fastq	FASTQ	DNA	427593	96418205	32	225.5	241
./fastq/ERR2309613_1.fastq	FASTQ	DNA	383614	86873293	32	226.5	241
./fastq/ERR2309613_2.fastq	FASTQ	DNA	383614	86941777	32	226.6	241
./fastq/ERR2309614_1.fastq	FASTQ	DNA	304415	70518367	32	231.7	241
./fastq/ERR2309614_2.fastq	FASTQ	DNA	304415	70591050	32	231.9	241
./fastq/ERR2309615_1.fastq	FASTQ	DNA	299694	68190053	32	227.5	241
./fastq/ERR2309615_2.fastq	FASTQ	DNA	299694	68245378	32	227.7	241
./fastq/ERR2540223_1.fastq	FASTQ	DNA	475231	125426892	35	263.9	301
./fastq/ERR2540223_2.fastq	FASTQ	DNA	475231	126120809	35	265.4	301
./fastq/ERR2540224_1.fastq	FASTQ	DNA	445279	125397928	35	281.6	301
./fastq/ERR2540224_2.fastq	FASTQ	DNA	445279	125704220	35	282.3	301
./fastq/ERR2580149_1.fastq	FASTQ	DNA	1646870	413364370	251	251.0	251
./fastq/ERR2580149_2.fastq	FASTQ	DNA	1646870	413364370	251	251.0	251
./fastq/ERR2580150_1.fastq	FASTQ	DNA	1684858	422899358	251	251.0	251
./fastq/ERR2580150_2.fastq	FASTQ	DNA	1684858	422899358	251	251.0	251
./fastq/ERR2580151_1.fastq	FASTQ	DNA	1759801	441710051	251	251.0	251
./fastq/ERR2580151_2.fastq	FASTQ	DNA	1759801	441710051	251	251.0	251
./fastq/ERR2580152_1.fastq	FASTQ	DNA	1504038	377513538	251	251.0	251
./fastq/ERR2580152_2.fastq	FASTQ	DNA	1504038	377513538	251	251.0	251
./fastq/ERR2580153_1.fastq	FASTQ	DNA	1680152	421718152	251	251.0	251
./fastq/ERR2580153_2.fastq	FASTQ	DNA	1680152	421718152	251	251.0	251
./fastq/ERR2580154_1.fastq	FASTQ	DNA	1679087	421450837	251	251.0	251
./fastq/ERR2580154_2.fastq	FASTQ	DNA	1679087	421450837	251	251.0	251
./fastq/ERR2580155_1.fastq	FASTQ	DNA	1925479	483295229	251	251.0	251
./fastq/ERR2580155_2.fastq	FASTQ	DNA	1925479	483295229	251	251.0	251
./fastq/ERR2580156_1.fastq	FASTQ	DNA	1734092	435257092	251	251.0	251
./fastq/ERR2580156_2.fastq	FASTQ	DNA	1734092	435257092	251	251.0	251
./fastq/ERR2580157_1.fastq	FASTQ	DNA	1817445	456178695	251	251.0	251
./fastq/ERR2580157_2.fastq	FASTQ	DNA	1817445	456178695	251	251.0	251
./fastq/ERR2580158_1.fastq	FASTQ	DNA	1673673	420091923	251	251.0	251
./fastq/ERR2580158_2.fastq	FASTQ	DNA	1673673	420091923	251	251.0	251
./fastq/ERR2580159_1.fastq	FASTQ	DNA	1743939	437728689	251	251.0	251
./fastq/ERR2580159_2.fastq	FASTQ	DNA	1743939	437728689	251	251.0	251
./fastq/ERR2580160_1.fastq	FASTQ	DNA	1551125	389332375	251	251.0	251
./fastq/ERR2580160_2.fastq	FASTQ	DNA	1551125	389332375	251	251.0	251
./fastq/ERR2580161_1.fastq	FASTQ	DNA	1428340	358513340	251	251.0	251
./fastq/ERR2580161_2.fastq	FASTQ	DNA	1428340	358513340	251	251.0	251
./fastq/ERR2580162_1.fastq	FASTQ	DNA	1686289	423258539	251	251.0	251
./fastq/ERR2580162_2.fastq	FASTQ	DNA	1686289	423258539	251	251.0	251
./fastq/ERR2580163_1.fastq	FASTQ	DNA	1524512	382652512	251	251.0	251
./fastq/ERR2580163_2.fastq	FASTQ	DNA	1524512	382652512	251	251.0	251
./fastq/ERR2580164_1.fastq	FASTQ	DNA	1738533	436371783	251	251.0	251
./fastq/ERR2580164_2.fastq	FASTQ	DNA	1738533	436371783	251	251.0	251
./fastq/ERR2580165_1.fastq	FASTQ	DNA	1673288	419995288	251	251.0	251
./fastq/ERR2580165_2.fastq	FASTQ	DNA	1673288	419995288	251	251.0	251
./fastq/ERR2580166_1.fastq	FASTQ	DNA	1572595	394721345	251	251.0	251
./fastq/ERR2580166_2.fastq	FASTQ	DNA	1572595	394721345	251	251.0	251
./fastq/ERR2580167_1.fastq	FASTQ	DNA	1637732	411070732	251	251.0	251
./fastq/ERR2580167_2.fastq	FASTQ	DNA	1637732	411070732	251	251.0	251
./fastq/ERR2580168_1.fastq	FASTQ	DNA	1666930	418399430	251	251.0	251
./fastq/ERR2580168_2.fastq	FASTQ	DNA	1666930	418399430	251	251.0	251
./fastq/ERR2580169_1.fastq	FASTQ	DNA	1724920	432954920	251	251.0	251
./fastq/ERR2580169_2.fastq	FASTQ	DNA	1724920	432954920	251	251.0	251
./fastq/ERR2580170_1.fastq	FASTQ	DNA	1681988	422178988	251	251.0	251
./fastq/ERR2580170_2.fastq	FASTQ	DNA	1681988	422178988	251	251.0	251
./fastq/ERR2580171_1.fastq	FASTQ	DNA	1743665	437659915	251	251.0	251
./fastq/ERR2580171_2.fastq	FASTQ	DNA	1743665	437659915	251	251.0	251
./fastq/ERR2580172_1.fastq	FASTQ	DNA	1706543	428342293	251	251.0	251
./fastq/ERR2580172_2.fastq	FASTQ	DNA	1706543	428342293	251	251.0	251
./fastq/ERR271785_1.fastq	FASTQ	DNA	1353984	101548800	75	75.0	75
./fastq/ERR271785_2.fastq	FASTQ	DNA	1353984	101548800	75	75.0	75
./fastq/ERR3164631_1.fastq	FASTQ	DNA	2258961	341103111	151	151.0	151
./fastq/ERR3164631_2.fastq	FASTQ	DNA	2258961	341103111	151	151.0	151
./fastq/ERR3164639_1.fastq	FASTQ	DNA	2088634	315383734	151	151.0	151
./fastq/ERR3164639_2.fastq	FASTQ	DNA	2088634	315383734	151	151.0	151
./fastq/ERR3164645_1.fastq	FASTQ	DNA	2070841	312696991	151	151.0	151
./fastq/ERR3164645_2.fastq	FASTQ	DNA	2070841	312696991	151	151.0	151
./fastq/ERR3164647_1.fastq	FASTQ	DNA	2079780	314046780	151	151.0	151
./fastq/ERR3164647_2.fastq	FASTQ	DNA	2079780	314046780	151	151.0	151
./fastq/ERR3164648_1.fastq	FASTQ	DNA	2137366	322742266	151	151.0	151
./fastq/ERR3164648_2.fastq	FASTQ	DNA	2137366	322742266	151	151.0	151
./fastq/ERR3164661_1.fastq	FASTQ	DNA	2296439	346762289	151	151.0	151
./fastq/ERR3164661_2.fastq	FASTQ	DNA	2296439	346762289	151	151.0	151
./fastq/ERR3164667_1.fastq	FASTQ	DNA	2419957	365413507	151	151.0	151
./fastq/ERR3164667_2.fastq	FASTQ	DNA	2419957	365413507	151	151.0	151
./fastq/ERR3164669_1.fastq	FASTQ	DNA	2038709	307845059	151	151.0	151
./fastq/ERR3164669_2.fastq	FASTQ	DNA	2038709	307845059	151	151.0	151
./fastq/ERR3164672_1.fastq	FASTQ	DNA	2240635	338335885	151	151.0	151
./fastq/ERR3164672_2.fastq	FASTQ	DNA	2240635	338335885	151	151.0	151
./fastq/ERR3164678_1.fastq	FASTQ	DNA	2019543	304950993	151	151.0	151
./fastq/ERR3164678_2.fastq	FASTQ	DNA	2019543	304950993	151	151.0	151
./fastq/ERR3164679_1.fastq	FASTQ	DNA	2064915	311802165	151	151.0	151
./fastq/ERR3164679_2.fastq	FASTQ	DNA	2064915	311802165	151	151.0	151
./fastq/ERR3164682_1.fastq	FASTQ	DNA	2062257	311400807	151	151.0	151
./fastq/ERR3164682_2.fastq	FASTQ	DNA	2062257	311400807	151	151.0	151
./fastq/ERR3164685_1.fastq	FASTQ	DNA	1895299	286190149	151	151.0	151
./fastq/ERR3164685_2.fastq	FASTQ	DNA	1895299	286190149	151	151.0	151
./fastq/ERR3164691_1.fastq	FASTQ	DNA	2273539	343304389	151	151.0	151
./fastq/ERR3164691_2.fastq	FASTQ	DNA	2273539	343304389	151	151.0	151
./fastq/ERR3164695_1.fastq	FASTQ	DNA	1934276	292075676	151	151.0	151
./fastq/ERR3164695_2.fastq	FASTQ	DNA	1934276	292075676	151	151.0	151
./fastq/ERR3164702_1.fastq	FASTQ	DNA	2296217	346728767	151	151.0	151
./fastq/ERR3164702_2.fastq	FASTQ	DNA	2296217	346728767	151	151.0	151
./fastq/ERR3164703_1.fastq	FASTQ	DNA	2174226	328308126	151	151.0	151
./fastq/ERR3164703_2.fastq	FASTQ	DNA	2174226	328308126	151	151.0	151
./fastq/ERR3164706_1.fastq	FASTQ	DNA	2076627	313570677	151	151.0	151
./fastq/ERR3164706_2.fastq	FASTQ	DNA	2076627	313570677	151	151.0	151
./fastq/ERR3164707_1.fastq	FASTQ	DNA	2353673	355404623	151	151.0	151
./fastq/ERR3164707_2.fastq	FASTQ	DNA	2353673	355404623	151	151.0	151
./fastq/ERR3164709_1.fastq	FASTQ	DNA	2245300	339040300	151	151.0	151
./fastq/ERR3164709_2.fastq	FASTQ	DNA	2245300	339040300	151	151.0	151
./fastq/ERR3164714_1.fastq	FASTQ	DNA	2511713	379268663	151	151.0	151
./fastq/ERR3164714_2.fastq	FASTQ	DNA	2511713	379268663	151	151.0	151
./fastq/ERR3164718_1.fastq	FASTQ	DNA	2477474	374098574	151	151.0	151
./fastq/ERR3164718_2.fastq	FASTQ	DNA	2477474	374098574	151	151.0	151
./fastq/ERR3164720_1.fastq	FASTQ	DNA	2404107	363020157	151	151.0	151
./fastq/ERR3164720_2.fastq	FASTQ	DNA	2404107	363020157	151	151.0	151
./fastq/ERR3164723_1.fastq	FASTQ	DNA	2488138	375708838	151	151.0	151
./fastq/ERR3164723_2.fastq	FASTQ	DNA	2488138	375708838	151	151.0	151
./fastq/ERR3164726_1.fastq	FASTQ	DNA	2491548	376223748	151	151.0	151
./fastq/ERR3164726_2.fastq	FASTQ	DNA	2491548	376223748	151	151.0	151
./fastq/ERR3164733_1.fastq	FASTQ	DNA	2520892	380654692	151	151.0	151
./fastq/ERR3164733_2.fastq	FASTQ	DNA	2520892	380654692	151	151.0	151
./fastq/ERR3164735_1.fastq	FASTQ	DNA	2406959	363450809	151	151.0	151
./fastq/ERR3164735_2.fastq	FASTQ	DNA	2406959	363450809	151	151.0	151
./fastq/ERR3164747_1.fastq	FASTQ	DNA	2793113	421760063	151	151.0	151
./fastq/ERR3164747_2.fastq	FASTQ	DNA	2793113	421760063	151	151.0	151
./fastq/ERR3164748_1.fastq	FASTQ	DNA	2264679	341966529	151	151.0	151
./fastq/ERR3164748_2.fastq	FASTQ	DNA	2264679	341966529	151	151.0	151
./fastq/ERR3164751_1.fastq	FASTQ	DNA	2212525	334091275	151	151.0	151
./fastq/ERR3164751_2.fastq	FASTQ	DNA	2212525	334091275	151	151.0	151
./fastq/ERR3164753_1.fastq	FASTQ	DNA	2734499	412909349	151	151.0	151
./fastq/ERR3164753_2.fastq	FASTQ	DNA	2734499	412909349	151	151.0	151
./fastq/ERR3164756_1.fastq	FASTQ	DNA	2195765	331560515	151	151.0	151
./fastq/ERR3164756_2.fastq	FASTQ	DNA	2195765	331560515	151	151.0	151
./fastq/ERR3164758_1.fastq	FASTQ	DNA	2246881	339279031	151	151.0	151
./fastq/ERR3164758_2.fastq	FASTQ	DNA	2246881	339279031	151	151.0	151
./fastq/ERR3164759_1.fastq	FASTQ	DNA	2345452	354163252	151	151.0	151
./fastq/ERR3164759_2.fastq	FASTQ	DNA	2345452	354163252	151	151.0	151
./fastq/ERR3164766_1.fastq	FASTQ	DNA	2257140	340828140	151	151.0	151
./fastq/ERR3164766_2.fastq	FASTQ	DNA	2257140	340828140	151	151.0	151
./fastq/ERR3164768_1.fastq	FASTQ	DNA	2415844	364792444	151	151.0	151
./fastq/ERR3164768_2.fastq	FASTQ	DNA	2415844	364792444	151	151.0	151
./fastq/ERR3164771_1.fastq	FASTQ	DNA	3052253	460890203	151	151.0	151
./fastq/ERR3164771_2.fastq	FASTQ	DNA	3052253	460890203	151	151.0	151
./fastq/ERR3164772_1.fastq	FASTQ	DNA	2435928	367825128	151	151.0	151
./fastq/ERR3164772_2.fastq	FASTQ	DNA	2435928	367825128	151	151.0	151
./fastq/ERR3164773_1.fastq	FASTQ	DNA	2227644	336374244	151	151.0	151
./fastq/ERR3164773_2.fastq	FASTQ	DNA	2227644	336374244	151	151.0	151
./fastq/ERR3164775_1.fastq	FASTQ	DNA	2180892	329314692	151	151.0	151
./fastq/ERR3164775_2.fastq	FASTQ	DNA	2180892	329314692	151	151.0	151
./fastq/ERR3164777_1.fastq	FASTQ	DNA	2706957	408750507	151	151.0	151
./fastq/ERR3164777_2.fastq	FASTQ	DNA	2706957	408750507	151	151.0	151
./fastq/ERR3164778_1.fastq	FASTQ	DNA	2296365	346751115	151	151.0	151
./fastq/ERR3164778_2.fastq	FASTQ	DNA	2296365	346751115	151	151.0	151
./fastq/ERR3164780_1.fastq	FASTQ	DNA	2460271	371500921	151	151.0	151
./fastq/ERR3164780_2.fastq	FASTQ	DNA	2460271	371500921	151	151.0	151
./fastq/ERR3449876_1.fastq	FASTQ	DNA	2570696	717242196	35	279.0	300
./fastq/ERR3449876_2.fastq	FASTQ	DNA	2570696	726865260	35	282.8	300
./fastq/ERR3449877_1.fastq	FASTQ	DNA	697426	187985283	35	269.5	300
./fastq/ERR3449877_2.fastq	FASTQ	DNA	697426	191262544	35	274.2	300
./fastq/ERR3449878_1.fastq	FASTQ	DNA	1247612	302305520	35	242.3	300
./fastq/ERR3449878_2.fastq	FASTQ	DNA	1247612	309629797	35	248.2	300
./fastq/ERR3449879_1.fastq	FASTQ	DNA	1135939	279172076	35	245.8	300
./fastq/ERR3449879_2.fastq	FASTQ	DNA	1135939	286025852	35	251.8	300
./fastq/ERR3449880_1.fastq	FASTQ	DNA	1486876	365576849	35	245.9	300
./fastq/ERR3449880_2.fastq	FASTQ	DNA	1486876	371667852	35	250.0	300
./fastq/ERR3449881_1.fastq	FASTQ	DNA	1257925	325021459	35	258.4	300
./fastq/ERR3449881_2.fastq	FASTQ	DNA	1257925	330717264	35	262.9	300
./fastq/ERR3449882_1.fastq	FASTQ	DNA	527145	139714878	35	265.0	300
./fastq/ERR3449882_2.fastq	FASTQ	DNA	527145	142907205	35	271.1	300
./fastq/ERR3449883_1.fastq	FASTQ	DNA	664033	175322237	35	264.0	300
./fastq/ERR3449883_2.fastq	FASTQ	DNA	664033	179254941	35	269.9	300
./fastq/ERR3449884_1.fastq	FASTQ	DNA	1077373	290717653	35	269.8	300
./fastq/ERR3449884_2.fastq	FASTQ	DNA	1077373	296920966	35	275.6	300
./fastq/ERR3449885_1.fastq	FASTQ	DNA	1769309	434365686	35	245.5	300
./fastq/ERR3449885_2.fastq	FASTQ	DNA	1769309	442100583	35	249.9	300
./fastq/ERR3449886_1.fastq	FASTQ	DNA	780248	181920483	35	233.2	300
./fastq/ERR3449886_2.fastq	FASTQ	DNA	780248	186912878	35	239.6	300
./fastq/ERR3449887_1.fastq	FASTQ	DNA	1160685	321435786	35	276.9	300
./fastq/ERR3449887_2.fastq	FASTQ	DNA	1160685	325231620	35	280.2	300
./fastq/ERR349887_1.fastq	FASTQ	DNA	2009455	200945500	100	100.0	100
./fastq/ERR349887_2.fastq	FASTQ	DNA	2009455	200945500	100	100.0	100
./fastq/ERR349889_1.fastq	FASTQ	DNA	1915838	191583800	100	100.0	100
./fastq/ERR349889_2.fastq	FASTQ	DNA	1915838	191583800	100	100.0	100
./fastq/ERR349891_1.fastq	FASTQ	DNA	1961707	196170700	100	100.0	100
./fastq/ERR349891_2.fastq	FASTQ	DNA	1961707	196170700	100	100.0	100
./fastq/ERR349897_1.fastq	FASTQ	DNA	2018471	201847100	100	100.0	100
./fastq/ERR349897_2.fastq	FASTQ	DNA	2018471	201847100	100	100.0	100
./fastq/ERR349903_1.fastq	FASTQ	DNA	2498068	249806800	100	100.0	100
./fastq/ERR349903_2.fastq	FASTQ	DNA	2498068	249806800	100	100.0	100
./fastq/ERR349904_1.fastq	FASTQ	DNA	1989187	198918700	100	100.0	100
./fastq/ERR349904_2.fastq	FASTQ	DNA	1989187	198918700	100	100.0	100
./fastq/ERR349906_1.fastq	FASTQ	DNA	1799969	179996900	100	100.0	100
./fastq/ERR349906_2.fastq	FASTQ	DNA	1799969	179996900	100	100.0	100
./fastq/ERR349910_1.fastq	FASTQ	DNA	2075633	207563300	100	100.0	100
./fastq/ERR349910_2.fastq	FASTQ	DNA	2075633	207563300	100	100.0	100
./fastq/ERR349911_1.fastq	FASTQ	DNA	1851718	185171800	100	100.0	100
./fastq/ERR349911_2.fastq	FASTQ	DNA	1851718	185171800	100	100.0	100
./fastq/ERR349912_1.fastq	FASTQ	DNA	2129296	212929600	100	100.0	100
./fastq/ERR349912_2.fastq	FASTQ	DNA	2129296	212929600	100	100.0	100
./fastq/ERR349913_1.fastq	FASTQ	DNA	2059663	205966300	100	100.0	100
./fastq/ERR349913_2.fastq	FASTQ	DNA	2059663	205966300	100	100.0	100
./fastq/ERR349914_1.fastq	FASTQ	DNA	2167092	216709200	100	100.0	100
./fastq/ERR349914_2.fastq	FASTQ	DNA	2167092	216709200	100	100.0	100
./fastq/ERR349915_1.fastq	FASTQ	DNA	2003336	200333600	100	100.0	100
./fastq/ERR349915_2.fastq	FASTQ	DNA	2003336	200333600	100	100.0	100
./fastq/ERR349918_1.fastq	FASTQ	DNA	2484153	248415300	100	100.0	100
./fastq/ERR349918_2.fastq	FASTQ	DNA	2484153	248415300	100	100.0	100
./fastq/ERR349920_1.fastq	FASTQ	DNA	2423348	242334800	100	100.0	100
./fastq/ERR349920_2.fastq	FASTQ	DNA	2423348	242334800	100	100.0	100
./fastq/ERR349921_1.fastq	FASTQ	DNA	2236705	223670500	100	100.0	100
./fastq/ERR349921_2.fastq	FASTQ	DNA	2236705	223670500	100	100.0	100
./fastq/ERR349922_1.fastq	FASTQ	DNA	2570315	257031500	100	100.0	100
./fastq/ERR349922_2.fastq	FASTQ	DNA	2570315	257031500	100	100.0	100
./fastq/ERR349924_1.fastq	FASTQ	DNA	2478913	247891300	100	100.0	100
./fastq/ERR349924_2.fastq	FASTQ	DNA	2478913	247891300	100	100.0	100
./fastq/ERR349928_1.fastq	FASTQ	DNA	2441232	244123200	100	100.0	100
./fastq/ERR349928_2.fastq	FASTQ	DNA	2441232	244123200	100	100.0	100
./fastq/ERR349933_1.fastq	FASTQ	DNA	2256036	225603600	100	100.0	100
./fastq/ERR349933_2.fastq	FASTQ	DNA	2256036	225603600	100	100.0	100
./fastq/ERR349934_1.fastq	FASTQ	DNA	2287151	228715100	100	100.0	100
./fastq/ERR349934_2.fastq	FASTQ	DNA	2287151	228715100	100	100.0	100
./fastq/ERR349936_1.fastq	FASTQ	DNA	2014693	201469300	100	100.0	100
./fastq/ERR349936_2.fastq	FASTQ	DNA	2014693	201469300	100	100.0	100
./fastq/ERR349938_1.fastq	FASTQ	DNA	2231812	223181200	100	100.0	100
./fastq/ERR349938_2.fastq	FASTQ	DNA	2231812	223181200	100	100.0	100
./fastq/ERR349943_1.fastq	FASTQ	DNA	2108124	210812400	100	100.0	100
./fastq/ERR349943_2.fastq	FASTQ	DNA	2108124	210812400	100	100.0	100
./fastq/ERR349959_1.fastq	FASTQ	DNA	2117595	211759500	100	100.0	100
./fastq/ERR349959_2.fastq	FASTQ	DNA	2117595	211759500	100	100.0	100
./fastq/ERR349961_1.fastq	FASTQ	DNA	2326715	232671500	100	100.0	100
./fastq/ERR349961_2.fastq	FASTQ	DNA	2326715	232671500	100	100.0	100
./fastq/ERR349964_1.fastq	FASTQ	DNA	2366021	236602100	100	100.0	100
./fastq/ERR349964_2.fastq	FASTQ	DNA	2366021	236602100	100	100.0	100
./fastq/ERR349965_1.fastq	FASTQ	DNA	2475314	247531400	100	100.0	100
./fastq/ERR349965_2.fastq	FASTQ	DNA	2475314	247531400	100	100.0	100
./fastq/ERR349968_1.fastq	FASTQ	DNA	2536763	253676300	100	100.0	100
